nukes_used,avg_yield_kt,target_city_population,urbanization_level,soot_emission_Tg,total_targeted_population,human_lives_lost_millions,gdp_impact_pct,expected_global_temp_drop_C,estimated_famine_risk_millions
3,505.6762107,12553030.61,0.784373403,3.837608359,29538790.03,16.01764114,5,0.558110745,29.17840839
20,257.248156,10926668.28,0.803716919,5.749438796,175638963.2,115.2584615,11.33629229,0.861290084,426.3488111
6,693.3994022,289738.6952,0.901668,1.866376044,1567488.659,1.060999271,5,0.173564083,67.57583359
39,893.4970394,7895374.288,0.838288851,2.547938853,258125565.4,173.5746341,36.38237118,0.314146594,38.94845444
33,637.8378063,18143151.01,0.591864678,0.94921708,354363577.5,167.4909544,47.89700118,0.142988558,35.70255469
1,357.1348673,17977344.48,0.670480019,8.804413108,12053450.27,7.762006953,5,0.440451968,120.7767795
37,490.9891988,4157746.994,0.472226747,2.59084114,72645775.45,38.43821105,21.90610347,0.236313178,35.84613157
6,755.985419,7701065.076,0.554376483,7.423133652,25615736.21,11.49623513,5,0.793872125,70.04461838
45,81.48871044,11251283.62,0.712567036,2.81456696,360778221.9,108.048594,38.37297637,0.533720583,163.4577476
34,228.9070482,17070406.88,0.460456469,1.54528763,267246095,199.2113553,23.26238607,0.184871286,78.71855143
47,470.6444388,10686689.34,0.742363777,1.170531259,372870320.2,167.3989392,26.34666007,0.147542491,45.34211079
15,610.1773496,19367176.27,0.634167491,8.616419072,184230503.7,63.32726535,10.12889792,1.289175417,430.3873345
45,349.0781072,16001137.55,0.420859765,1.285394169,303040574.6,104.663382,27.24708545,0.151320717,47.7933116
26,308.915058,19066528.27,0.660668729,0.962776912,327513134,113.0748782,18.27015564,0.110582328,28.24297699
14,55.76343276,14656695.15,0.568684106,0.192612377,116690414,23.5112661,20.95036038,0.037782225,4.393448698
7,47.11274547,17564720.37,0.440186425,3.727756489,54122260.21,25.05489854,6.617859907,0.640608033,90.36764544
46,289.5144315,16636975.47,0.576021917,9.432603186,440830075,323.7511405,53.29557546,1.464547049,289.2347805
31,537.5485086,5151385.787,0.576457074,9.095633605,92056136.14,19.8001565,20.62373935,1.110400853,202.4820109
24,563.025924,4667774.827,0.613044202,1.239021787,68677255.09,53.15334438,32.38300087,0.126313955,35.96383279
31,501.6170805,17301230.17,0.619884982,0.223697782,332467955,102.2251907,23.77409003,0.031045959,7.431340733
29,418.7324737,1785086.977,0.657862903,7.534974472,34055932.51,21.50034771,42.99222482,0.881077729,296.5686837
42,263.5072154,8230415.734,0.455174877,3.134125177,157343695.6,105.6086218,56.14172884,0.376058863,161.0092949
32,409.6840151,16431089.63,0.403166669,8.3633021,211982965.7,135.8957705,46.42788624,0.696164818,50.19346748
17,151.6785659,16283462.7,0.841604372,2.232751443,232971967.9,94.00543866,19.86113448,0.376645352,97.2056412
14,128.5303406,2861777.933,0.60240787,4.972865146,24135405.67,15.0191586,16.21328504,0.838730864,123.3278156
40,310.444108,9805425.037,0.768167065,0.426165783,301288183,145.7585626,53.64388526,0.040544744,18.63442835
36,995.4185645,9648664.814,0.584220892,8.957676795,202930256.3,59.11729435,43.75304133,0.836362078,246.729044
48,336.5994933,6542056.904,0.990512404,1.861962355,311039448.6,99.70614148,53.09705961,0.170756083,76.47893191
24,937.4095445,18351904.79,0.589254823,3.017560025,259534761.6,55.96029184,20.59845193,0.224497864,78.94413784
45,401.3782136,13097040.48,0.763026642,4.849033926,449702586.5,179.5132771,32.52900884,0.86668346,96.08851362
27,447.4248413,19605731.05,0.531982749,2.78556154,281607589,179.3259377,34.62060094,0.250247337,107.8693186
25,800.10694,1428647.595,0.710681427,0.497618116,25382832.8,19.83488091,22.15124712,0.077030464,14.85540257
32,107.2337525,7947568.441,0.747598484,0.387952685,190130883.8,53.2622994,17.95855657,0.025197214,9.6908608
18,194.5786237,16719237.49,0.509694424,9.556611302,153390638.1,63.19211455,17.63319739,1.531994156,427.135082
46,974.232661,8511444.817,0.474193244,3.32241361,185659202.9,57.34996301,53.24553666,0.239532498,90.68446306
18,513.3285799,5311372.738,0.984160774,3.410476781,94090404.7,61.77339008,9.414692398,0.251765582,72.35787466
37,58.64503698,19956370.13,0.935960569,9.236709703,691099895.3,519.5345386,44.58947981,1.6139278,754.6368106
26,61.67002206,17475185.31,0.796040279,8.37792143,361684736.1,97.07648674,18.84175846,0.784490966,219.3090844
9,908.6320735,10974825.86,0.916632563,6.900721893,90538944.78,67.19365237,6.501215182,0.523474489,40.47360412
35,875.2646132,11278013.8,0.457336224,6.619206998,180524548.5,65.51159453,37.20085279,0.864030977,219.0350556
8,466.5231203,236572.9157,0.837625749,8.030748789,1585276.526,0.529225666,6.698353673,0.491713155,238.6564984
20,175.7737547,19621792.16,0.571362607,1.771866954,224223166.5,52.46387973,19.01167475,0.277409443,112.4395232
42,832.8303373,16145273.72,0.723695915,6.676321089,490739282.7,121.8412235,42.54778706,1.176379397,393.1402372
22,334.7311057,830914.2549,0.858888351,1.074146063,15700576.63,3.792236541,31.26250977,0.093730385,11.06821978
19,427.7725227,3608970.824,0.420087598,1.352476055,28805593.82,13.47662003,13.39311079,0.209227774,27.70614672
30,687.2392334,16438521.48,0.816902909,2.503285398,402860280.4,239.776933,28.92921382,0.145362837,54.51950854
28,363.0973781,1828624.411,0.660920074,7.127057462,33840088.28,10.51250612,36.00763799,0.867387565,328.5641418
35,634.2398778,18841535.98,0.663803723,8.936197421,437747860.6,144.7121372,24.68085237,1.722829208,375.5902989
43,887.0034698,19997832.14,0.94436686,6.938784245,812067467.5,246.6558422,25.04241258,0.906963788,451.2441912
11,800.4126697,17740012.91,0.915841832,4.224567967,178717505.1,122.2311603,5.695409563,0.471535066,170.2985209
31,390.8869078,14804189.39,0.434520247,5.185246066,199414320.9,56.29624501,18.71572296,0.263821342,119.384827
49,298.6175064,9796918.788,0.770989259,7.152025411,370112638.5,90.32342406,37.9549364,0.632158213,44.78315366
48,296.227792,1740348.569,0.661507699,6.17149072,55260190.9,12.26942325,43.64430937,0.705232426,233.156443
39,358.3622831,14635880.01,0.470688679,5.34172859,268668777.9,60.206043,42.65718249,0.569502853,220.5625691
36,501.1142319,7997616.565,0.910630832,2.444245542,262183544.1,138.4338795,25.20325838,0.283150392,115.7536182
30,425.3485185,11447549.76,0.442906644,6.207913144,152105875.3,38.99859876,23.09087179,0.332416988,117.2040254
23,146.0089607,5938470.475,0.419258437,0.284814938,57264338.56,19.09513519,27.57885011,0.036936617,11.91821138
19,176.0040205,4918904.589,0.518509324,5.644534402,48459459.97,33.90253463,26.77115092,0.4950366,190.963373
12,352.7856653,6553509.477,0.582027554,8.225376276,45771877.09,35.74164468,7.626176973,0.905532487,60.97731198
15,568.6331386,16295177.67,0.436528466,1.879530443,106699633.8,76.45186106,14.58772682,0.343883501,133.4616923
31,598.7739909,8587181.649,0.784786875,1.23068318,208912331.1,162.0661564,24.6579546,0.214404809,42.52089125
43,493.9139589,6302987.448,0.662290015,9.705328036,179499442.9,108.1072747,44.20272099,1.064626844,417.8274663
37,742.694243,8716110.906,0.647313317,8.450287037,208756022.5,165.4036285,22.90785198,0.491035776,196.2599316
37,741.1900569,742518.5823,0.48720444,3.089811488,13385058.96,6.663166633,28.52844579,0.566470171,98.8280871
15,436.2130596,17823025.23,0.66267345,2.164870333,177162684.3,119.9060017,18.1329265,0.237808399,88.424283
29,137.5741986,11080055.03,0.634099567,3.406989695,203749884.7,159.5356853,38.25998881,0.415421286,82.26126643
43,537.2221482,2186041.92,0.630185632,4.369127216,59237324.97,37.0573739,48.23075413,0.274618339,103.2957868
26,390.747028,5839297.946,0.531140207,8.228720792,80638633.93,62.41688235,37.55593332,1.266245286,171.4991354
44,150.8541449,19672699.7,0.456662401,2.468116938,395286420.2,139.2146429,50.72762271,0.387045486,32.880395
2,982.0899518,11901842.79,0.556424759,7.236366127,13244960,5.035274049,5,0.805408337,253.4674596
20,379.2090584,5898957.249,0.800362099,9.299980718,94426036.11,41.39109391,17.14854412,1.704986487,233.3855922
15,631.410872,8584278.661,0.443754062,3.857170875,57139627.89,27.35571423,10.04802412,0.220996991,100.0212158
4,497.7769284,5243648.111,0.629394665,0.357864452,13201296.58,9.748402805,5,0.034401896,4.170595733
22,155.685855,732904.7167,0.708625738,8.293402581,11425813.21,8.371892984,31.21991104,0.67199585,217.1718313
38,69.71046902,16856397.64,0.977891088,7.113297134,626381398.8,372.5566842,56.31223798,1.100327376,400.2309117
23,631.3828739,5920324.97,0.906295001,1.575791058,123407901.3,41.88230543,21.85108303,0.12716665,6.50327961
26,258.3165423,16784373.7,0.949968,6.00936502,414560065.7,142.7025062,27.03237789,0.933908123,412.1159012
11,254.9991896,9623285.628,0.892000925,8.265683,94423776.48,54.67570634,8.923365606,1.40089848,528.1613713
28,957.6215469,3739603.275,0.753468747,1.892214937,78894877.44,39.60781527,32.83041415,0.316918844,125.589714
2,469.8467047,16057186.99,0.916472083,2.306728546,29431927.22,10.45185674,5,0.125042681,9.420752089
8,43.9846755,7604518.473,0.739148471,2.097637322,44966945.59,13.53245744,5,0.397663895,82.88992858
29,349.7450744,14183810.84,0.614648796,9.975265378,252823805.3,160.1829116,39.05223578,1.568066246,531.6301051
11,590.7241691,16760870.41,0.6234052,2.372264021,114936951.6,79.06961416,11.15178156,0.407835194,62.40443553
37,338.6389072,19263414.56,0.739277028,2.742492093,526916995,187.9949892,39.94945215,0.402767441,170.9289034
18,41.44917472,1807709.198,0.885663774,0.574464121,28818405.91,13.11103497,12.71207048,0.074317548,17.37015792
14,452.6465965,266890.9886,0.480191613,9.834456673,1794223.4,1.126945444,7.144206876,1.442731479,592.2253949
10,119.3177411,11013657.13,0.423559132,2.542866233,46649350.53,22.46320344,14.52203317,0.264508852,117.511743
35,624.8726243,5358395.141,0.873741176,7.279808287,163864766.5,127.2826525,49.99401398,0.863911559,228.0501377
9,625.2932937,9435125.616,0.788555242,0.36104848,66961059.83,18.59907229,11.46906162,0.056635721,8.621857408
35,52.1927525,1545907.874,0.892786184,7.855689619,48305781.69,34.42311743,34.07590658,1.17950619,261.2571287
11,301.3062677,10081622.03,0.986005916,7.531043868,109345928.6,41.94991547,8.993831033,1.047041322,287.6543001
44,422.4809698,2584627.498,0.550836407,0.933112925,62643104.66,38.35187135,28.86743673,0.053543964,13.64739468
12,557.0101364,16787896.39,0.516575185,1.313758192,104066528.2,36.65400233,6.9710449,0.122401701,6.377463816
3,306.6224783,15213787.37,0.604587128,3.021581834,27594180.06,21.52019829,5,0.424593247,37.3728809
39,298.4303149,1574064.207,0.926777379,3.611212534,56893476.91,13.09008295,50.39764199,0.431695717,110.2192765
14,983.2699289,16743372.06,0.408378321,7.856647207,95726822.32,48.64289631,17.16291077,0.79126174,195.1196545
28,56.23485379,6566673.999,0.406319355,0.705770895,74708668.87,55.75567471,35.16615165,0.111196869,50.09635488
11,989.2097329,7121908.883,0.530071832,6.537371644,41526356.19,20.01172855,6.805151779,0.706392129,123.2741283
39,62.03566196,3678091.127,0.625549777,2.36248603,89732334.36,63.19020575,53.14721473,0.440041979,215.5408495
25,299.0163064,16722552.02,0.581407653,3.886445494,243065493,187.1354381,32.59930923,0.504282467,245.9056028
21,501.2854921,8153644.701,0.894950706,0.121819123,153239311.6,36.88486738,12.47586466,0.014926054,2.012015006
10,156.1488679,1071833.827,0.813833431,2.982124075,8722942.009,4.302891091,8.565328089,0.299940226,18.2997341
43,147.8236671,19328367.59,0.902700209,1.79624577,750252023.2,459.0443491,37.63464074,0.12597925,17.51189279
15,267.4680226,5192155.558,0.630256177,5.089324377,49085821.66,34.32603385,18.5266739,0.261800683,62.50723216
19,973.9045758,18729927.83,0.757486171,1.66610413,269565564.9,80.30179937,25.8491846,0.25247078,54.36761787
48,389.415106,6094643.417,0.70927327,8.37459442,207492847.8,112.0608782,42.03483063,0.500853153,131.7818519
22,572.5049157,16645389.23,0.684835929,8.840766235,250785933.2,74.67228112,13.87845545,0.873075651,315.4642321
21,708.7270313,13317967.9,0.572861926,8.468367516,160216491.5,104.6595136,12.23379536,1.535698404,434.8034717
44,746.088508,17239540.3,0.825532378,9.819847938,626199142.9,232.1835286,50.10905146,1.195199256,245.1949032
32,692.7203519,19524747.94,0.714417764,9.15499944,446362456.1,161.2666546,31.93530065,1.670833505,591.5858889
23,346.8742703,17442525.3,0.447161669,2.869900334,179391460.5,118.7358171,32.2471084,0.169978122,34.06122642
13,125.0519099,8132936.714,0.400313431,3.213164126,42324409.36,29.84736439,18.89586542,0.567149529,118.3619035
5,292.4907282,16308619.28,0.412191429,5.373328683,33611365.46,13.64627473,6.990287897,1.019442612,208.4300054
4,222.1407984,14261851.13,0.445570021,3.911080678,25418613.23,12.72612115,5,0.731542452,136.6545182
28,149.2331453,1325913.05,0.622572515,9.702119153,23113356.6,14.23959194,21.95938699,0.974849022,356.0428341
14,39.12928078,18602225.94,0.583399412,3.461358058,151935387.6,98.31770823,10.3433038,0.222451689,28.63874153
8,936.6899613,9372625.723,0.493985427,7.426815576,37039524.17,24.52278755,5,1.390752167,554.1572088
9,922.2188707,2775566.257,0.709269581,5.796080853,17717622.45,7.693570206,12.76445285,0.426614091,198.4424177
35,64.66075055,8565024.134,0.982108848,9.56915896,294412509.5,153.6259539,48.81751201,1.26217468,220.0302276
37,185.4883042,12102510.78,0.496417983,7.470724424,222292447.7,59.06938743,32.95838498,0.830133385,304.5222705
21,152.4079644,11501627.89,0.550354879,3.10609381,132929517.4,102.2402122,30.63290917,0.601582784,193.5837295
18,292.0045904,11538393.57,0.677261813,2.050976733,140661240.4,87.32946499,19.14022132,0.230511551,42.59573971
33,216.0078374,5191201.735,0.784504452,8.560720695,134393188.7,57.16166504,30.82304347,0.903554696,141.2840444
8,946.6657343,12690778.74,0.760149995,9.119042943,77175163.14,33.47607062,8.397200171,1.258615077,597.5108771
49,97.90788001,18157555.19,0.712719568,8.327833357,634120999.4,161.2509137,45.18072269,1.075644569,391.2120389
17,223.4957646,7834472.236,0.842360928,7.400750732,112190706.2,53.19566091,13.46208286,0.871950334,296.5473477
43,94.51245501,12648547.62,0.907567336,3.285127408,493614572.6,298.0515713,29.28739214,0.411917011,205.3919991
31,980.6795684,4955341.439,0.999380144,5.103194067,153520365.2,118.4459856,29.77938068,0.330519194,69.08221777
34,919.6373065,1060792.302,0.67930633,9.165458931,24500499.46,14.41981381,35.04641167,1.743611415,266.6832462
6,720.8821159,11756054.14,0.996973973,1.435484905,70322880.01,41.52051873,7.929730272,0.125682175,24.93511469
22,434.5834367,1046241.063,0.838299646,4.999700106,19295397.29,12.96358081,21.41432742,0.677562155,85.75683082
14,202.3254635,14499333.44,0.794405051,3.619542615,161256812,81.57708523,18.61176383,0.200239433,93.35959583
3,233.1673791,13440018.69,0.783809839,6.807146796,31603256.66,6.930067374,5,0.642257066,233.5255766
12,451.3944084,7449567.876,0.946446577,6.377291218,84607416.19,62.09460827,14.65785115,0.977672336,315.0329424
36,771.6993313,8284673.182,0.968760584,5.644567735,288931133.8,127.5581322,22.30972105,0.669471555,276.4604027
12,275.7585536,18363442.64,0.507095997,2.868194714,111744339,88.36729459,11.53518383,0.457548662,129.0881515
45,321.1300338,361359.1479,0.696054305,1.679547424,11318651.57,5.023520024,61.05193784,0.123130679,16.72666072
2,605.945127,11309737.28,0.96486991,7.864949725,21824850.38,13.11675036,5,1.55891459,186.1555186
2,249.1634218,18474886.4,0.629267699,9.91831808,23251298.5,11.06585362,5,1.159043349,330.538932
15,590.455342,18288346.23,0.539605921,1.77403128,148027498.8,50.24818315,19.13841935,0.232075839,95.72177253
23,396.3239299,11734649.7,0.461591907,0.850343677,124582244.7,94.49101191,15.17642989,0.075372244,11.2866363
29,48.85268281,7686476.978,0.758330562,7.482735427,169037821.8,97.41889168,24.05516029,0.754799378,277.1707699
17,411.6607669,2068180.174,0.820163698,3.504171985,28836187.09,13.56203434,21.48648712,0.519276954,84.33640114
32,920.7324003,3558305.656,0.517328792,2.208735461,58906046.91,16.87661122,21.09369428,0.223654413,54.74403762
7,303.7152009,13625499.77,0.804182868,5.298743986,76701754.36,61.32030999,6.459527947,0.836047428,64.80897797
30,332.9899036,431018.2678,0.939771515,6.784623885,12151760.72,8.956909269,19.12069158,0.630148036,174.2103793
28,79.95177474,17681362.97,0.546147673,2.227005434,270385786.6,122.6662031,20.59971443,0.367052431,46.31355725
14,620.8217368,11799895.96,0.473199937,9.945585336,78171940.39,23.6762784,10.99869453,1.504214175,646.7075256
44,851.5037288,998418.5791,0.901254384,3.349419425,39592481.33,8.623716075,45.33166975,0.274032958,131.7606627
30,362.6290497,4871371.662,0.949867862,3.218034927,138814781.5,40.40913511,42.35713849,0.185053269,16.23665855
17,251.6418742,11924598.12,0.528917165,4.287708606,107221118.8,55.82547802,15.05448108,0.812657178,235.842494
32,957.2626764,808465.1827,0.83282833,7.475789974,21546006.64,14.85544171,43.19890073,0.637524416,233.8792454
46,748.8965254,15621749.3,0.754551678,8.74524736,542221188.6,226.7097405,54.97817333,1.194407353,94.83810541
6,573.6561059,18406449.13,0.543517872,3.307462495,60025404.36,27.63502141,7.682722152,0.313143867,93.67769161
24,315.9481988,19228285.83,0.894194613,1.275599281,412651910.6,199.7083213,30.29295033,0.18971965,89.45543877
6,232.4860477,14699819.01,0.682262449,2.635695131,60174807.1,12.6695556,5,0.409027582,117.3646289
27,720.0078784,17150826.87,0.820200325,0.934368217,379812071.7,116.3077978,19.8787628,0.057132847,18.82249814
18,528.9619849,12253078.5,0.580853698,6.340410469,128110427.3,64.1250689,26.59649826,0.364591447,71.97356387
24,527.7908196,9225018.924,0.88946896,7.432892041,196928831.7,72.39814041,29.7078586,1.476254147,482.4656194
37,87.60417139,14291381.59,0.558571575,4.349738763,295362102.5,151.8142798,32.03379629,0.718606134,323.0868912
24,519.5115596,4561195.219,0.618872346,9.532670977,67747142.05,17.94351149,25.30517577,0.850673699,168.6046217
38,825.4028706,2284708.091,0.634881515,7.302485857,55119719.53,37.57451586,48.48313298,0.90336827,359.0843125
34,947.5972886,15260834.42,0.523856103,3.858622823,271812362.8,182.1813306,18.89611906,0.747404626,229.3078199
40,120.0821615,19167917.18,0.924621653,1.111917189,708922850.8,426.7116001,23.96130065,0.146305177,24.25119765
47,636.6977325,11591838.71,0.468092704,4.987670639,255024591,132.323058,24.67873527,0.563076967,127.3227303
15,574.822042,9702593.183,0.737877439,5.08797182,107389869.2,46.59970347,9.961004178,0.283077655,59.7490942
11,891.9578036,10734644.2,0.88849051,5.550810979,104913924.5,63.95469061,6.812898559,0.764442697,199.3627593
22,754.9753697,9621437.269,0.748542966,6.856249853,158445302.1,106.0143973,21.18716551,1.249539035,125.8854797
24,965.7829411,8899785.595,0.596137897,2.717388737,127331987.3,87.24220474,18.89278747,0.357124512,42.10173869
1,960.6320495,18946010.31,0.868813036,0.124596217,16460540.74,6.724928217,5,0.020840845,4.591157859
18,237.2998169,9647287.503,0.699506433,8.147162924,121470114.1,38.4294117,17.08998874,1.490088499,451.3130388
44,729.4706088,1713938.576,0.49780771,8.253013272,37541320.84,15.20793562,47.45737738,0.916890895,300.8097351
12,537.565245,15333781.91,0.590117965,9.125055492,108584882.1,22.22027876,10.4427632,1.0196097,468.6871029
43,226.3829653,7892075.908,0.755163891,9.693462734,256271862.3,116.3311264,32.69500811,1.824390395,558.286874
28,206.946046,14242801.56,0.795265908,1.675797284,317150806.3,115.471199,24.93275652,0.169410653,64.10595285
40,94.86807615,11633430.26,0.728879254,3.603329554,339174638.8,228.6118315,40.7959284,0.537710667,143.4476039
7,798.6120973,14292283.3,0.563205661,8.528456418,56346464.07,34.08326637,6.552194237,1.219437652,348.165611
23,334.6372089,1333679.745,0.756251584,9.346593962,23197740.66,5.001217672,13.64533682,1.147535367,362.008119
21,859.1143028,774079.1211,0.59947092,0.243842376,9744796.379,2.792587084,20.09360326,0.035673427,10.16554615
34,614.1906355,7632978.335,0.534952645,3.93658636,138831586.3,72.93028745,41.49133028,0.612025543,115.8223843
11,678.5288545,13894006.14,0.967317195,1.222520349,147839021.6,84.39514323,14.5199675,0.230716061,113.003242
22,302.2986434,4551282.285,0.588924042,7.905736833,58967910.3,38.99711369,20.66984462,1.344880658,441.7005448
42,465.4348652,8724674.287,0.601372273,7.496591025,220364642.7,172.0984907,62.73931194,0.777433152,159.9660383
35,421.1328144,19618124.25,0.938065873,7.567596785,644108249.8,400.0890205,47.00003984,0.868920747,355.7172333
29,247.153334,4376003.635,0.485615785,3.96332817,61626636.8,32.47342285,20.74616561,0.735389113,90.96442345
42,835.024486,16974074.89,0.750756924,4.12185091,535222978.3,240.1305624,40.18434474,0.373597838,185.5420569
28,627.7532382,16526671.61,0.870226381,2.692460227,402694477.5,258.8986335,22.27299145,0.26581896,107.6460595
18,51.87049779,17837908.49,0.564199262,3.672846024,181154426.4,137.8314972,18.90431823,0.563297882,52.87398913
14,822.6182641,18311320.7,0.906448637,9.832507269,232375803.5,105.4394857,10.13766472,0.655011418,282.782814
18,119.4471897,10195671.83,0.861789387,0.561030736,158157392,87.10987414,9.634127412,0.09429795,15.68697726
28,412.640987,13670482.29,0.69165644,3.307674992,264747759.2,85.83668861,39.32269082,0.63591799,214.3183194
24,577.6880481,12415929.15,0.471229423,7.920237315,140418027.1,100.325892,24.47425779,1.160106475,144.2162704
8,22.53647698,6248075.953,0.982064296,3.885225221,49088098.49,30.83302206,11.31969742,0.236359884,87.41523878
42,658.1144839,5667772.964,0.774538134,9.504845728,184376064.5,76.11492784,25.96236566,0.815311374,318.6418052
45,664.8073955,6897242.393,0.710259043,3.388226963,220447295,159.6983281,29.31671582,0.218968894,94.85961613
8,657.7384224,4447308.867,0.931269751,8.512607632,33133153.77,25.92696499,5.811872491,0.820314562,221.0838988
4,176.015919,15171932.65,0.652813726,8.169439031,39617783.54,14.78187067,5,1.55981152,466.4726977
27,266.8963419,19295000.08,0.738184811,0.191155499,384568451.5,119.9767836,37.26005654,0.019857419,2.914114903
36,258.6651822,17368657.66,0.915047793,4.089592031,572153467.1,400.0126868,41.41482877,0.317576171,89.57664031
5,960.6659784,4437014.041,0.63578331,2.878309502,14104897.36,7.750051726,5,0.429545192,124.2761982
33,81.51526442,1133117.867,0.863434948,4.84812464,32286327.7,23.58906761,29.93745069,0.896646949,371.3503181
49,437.3300851,15166168.75,0.553682664,4.681433545,411464990.9,168.0878659,59.93947424,0.258294131,95.58294952
34,873.1850972,7865254.738,0.821419061,9.064742038,219662785.6,120.5404937,27.96113614,1.362094067,496.1161905
30,772.9240045,16509791.06,0.706260918,1.917455346,349806605.8,191.1088485,29.77684766,0.179020379,11.34006343
8,825.1054928,15606792.35,0.498944078,1.90369211,62295332.93,19.49464559,9.691445639,0.202001843,59.76385044
39,972.7091804,12545664.01,0.481604476,1.169860724,235639869.9,187.3711676,57.13441931,0.100124694,49.73224547
47,396.4528851,5181252.754,0.674612924,7.412646781,164280983.4,98.31158488,39.1610328,1.37811263,535.392751
26,320.0104453,2170311.78,0.826508265,9.186817196,46638296.24,27.91242389,32.35381396,1.680299448,715.2504704
37,45.1995978,5127701.689,0.761977593,3.748188791,144566170.3,54.66361818,46.15391923,0.527445548,143.5233042
34,162.7690714,10244217.94,0.912835018,0.712042716,317943549.3,187.6596144,35.45187629,0.037319615,15.83836652
7,568.5844347,19591313.22,0.63379699,1.644612923,86918407.36,60.82425283,9.193551867,0.315743492,131.8640381
40,170.2956861,1367376.08,0.906185283,1.113603691,49563843.21,34.10495519,41.44465416,0.133756986,38.58970285
28,740.2604407,4081432.816,0.422217073,5.964166364,48251017.31,36.27680436,31.4999732,0.735627388,224.937882
39,51.67411584,12582861.21,0.61948277,2.894748501,303999762.9,87.91881958,52.15166103,0.48036223,35.26693021
39,270.5957029,6156851.454,0.443789835,8.98473161,106561575.6,33.00174257,38.07435732,1.276335267,553.7858381
28,700.0213265,17184235.56,0.951546502,1.706599013,457844778.7,286.6571792,27.38275207,0.116408208,12.83595851
14,266.6702819,2874398.043,0.685187306,9.308544374,27573014.72,18.87767677,15.27454638,0.612540801,113.5378963
38,732.8290573,19266834.72,0.589693867,3.394114457,431738302.3,261.0229509,49.55939502,0.298072617,114.7644008
4,995.9259173,18256260.34,0.695492623,8.686327078,50788377.58,14.51099643,5,0.526278598,97.59831305
42,800.1276961,17761828.21,0.719707645,9.495059293,536899589.4,299.0364472,53.39111363,1.661131329,460.9415071
18,351.7079269,3544073.931,0.907739483,9.864999482,57907725.09,37.58378512,14.30566394,0.551635277,65.84105021
44,902.0830221,6656972.873,0.725456642,8.055574352,212491188.1,59.96253067,25.12546278,1.545839492,280.0911298
48,65.41203963,16101527.16,0.658828854,1.106696762,509191232.8,118.8964267,62.02442783,0.07378096,28.06865415
25,729.1317221,16175380.5,0.976812668,0.648249384,395007914.8,139.3899221,16.1285796,0.115806639,27.58783631
7,37.97249659,14132990.76,0.981134883,7.423317341,97064591.65,24.69819064,5,0.635335626,192.7686032
38,186.9371629,9016212.543,0.42305007,8.980693048,144943755.3,41.9066643,45.83437685,1.339113072,282.1102522
28,987.7719554,6300626.486,0.824107454,1.743963511,145387011.1,46.81816391,29.80663626,0.17669416,82.83162427
5,370.4716388,19262862.93,0.623054839,9.416567709,60009099.84,31.10962261,7.102481343,0.565859801,246.3176968
3,823.1918875,2871319.171,0.805119802,6.141255125,6935267.766,2.03560615,5,0.979922815,98.71284213
44,385.4454121,970705.8131,0.782153436,1.327692151,33406599.05,18.80154471,35.81430993,0.227274683,111.3548356
31,842.428024,281697.3478,0.598062708,1.753633298,5222653.039,1.955341338,25.5501207,0.166263715,68.87002588
47,965.9579667,15523035.5,0.991995234,0.752959252,723742529.9,279.6056006,33.35786307,0.126261237,15.31136317
42,444.0031998,1228432.405,0.614265672,1.517831324,31692521.99,24.73408405,42.73989552,0.180050622,12.37514209
20,565.958954,10819007.73,0.779188953,7.34802698,168601026.1,115.169933,17.55975288,1.171462246,529.3372835
19,634.2098976,7409119.577,0.888031843,2.26578685,125011148.2,56.81574947,9.778403663,0.332604161,130.0451522
48,935.8122801,3023467.012,0.487278989,5.660376039,70717053.53,33.12900186,42.95785325,1.072532601,186.6234523
11,267.8929261,14837850.19,0.580341035,7.238704636,94721146.67,25.46820407,6.178718492,0.718075327,343.5284125
40,617.0806322,1194635.938,0.519383631,8.963249174,24818974.05,17.54018835,51.96176137,0.596114625,272.8802195
3,334.8494248,6436037.388,0.869093455,5.940276001,16780553.91,3.396273359,5,0.999402835,145.8649281
23,228.6791825,11287605.39,0.880725125,5.740202194,228649386.3,65.55111873,18.30394823,0.986850471,226.6089872
7,98.64653394,8108072.895,0.553566317,9.136948146,31418492.35,16.3513941,8.054992615,0.492633196,35.12925192
23,626.4002008,5257049.153,0.402478113,3.019558329,48664486.19,15.23475799,13.53598212,0.20810677,39.27239058
7,883.8541967,18527419.99,0.654010296,2.116645754,84819864.07,49.16736794,6.044667063,0.370054062,101.0947238
46,361.1219955,18626310.73,0.812282568,8.740680055,695972066,140.7146044,49.49200186,1.224489053,96.17591837
34,559.3785082,8380281.338,0.773501308,0.837777311,220393391.6,57.09230197,20.54186966,0.098794161,19.9119065
42,647.5017884,7935513.894,0.667419875,1.977852948,222445426.9,146.5492911,36.83987571,0.344157696,40.56494683
19,423.4304251,6216962.445,0.581164982,4.171405175,68648536.5,37.47612094,27.64958248,0.36249805,168.7756941
9,904.7976326,17129548.24,0.684632405,3.676380736,105546994.3,22.34164892,5.994744564,0.3629755,153.6376644
48,372.3138338,11401514.19,0.409061686,7.090310863,223868285.5,72.41882128,53.77101913,1.177189154,464.818541
18,138.1356578,1881492.037,0.444322372,1.008888491,15047802.07,5.167084182,24.00026045,0.139887339,55.74883377
41,156.8600527,17081081.99,0.497606075,4.82386239,348485656.5,247.2283898,52.1180057,0.392000559,22.13349206
